banks,window,variant,pattern,size,twotc,seed,completion
4,1d,case_fpr,Uniform,200,30%,3,96.42228808421649
4,1d,case_fpr,Uniform,200,30%,4,95.82108115946255
4,1d,case_fpr,Uniform,200,30%,5,95.9919188873283
4,1d,case_fpr,Uniform,200,30%,6,95.80374741587649
4,1d,case_fpr,Uniform,200,30%,7,97.10511382648251
4,1d,case_fpr,Uniform,200,30%,8,95.21593802681481
4,1d,case_fpr,Uniform,200,30%,9,95.70486252176482
4,1d,case_fpr,Uniform,300,10%,0,95.21898692819556
4,1d,case_fpr,Uniform,300,10%,1,96.3441043905867
4,1d,case_fpr,Uniform,300,10%,2,96.8769973436157
4,1d,case_fpr,Uniform,300,10%,3,95.99266312853207
4,1d,case_fpr,Uniform,300,10%,4,95.29263869580669
4,1d,case_fpr,Uniform,300,10%,5,96.80177336747326
4,1d,case_fpr,Uniform,300,10%,6,96.1717045784901
4,1d,case_fpr,Uniform,300,10%,7,95.67883544713932
4,1d,case_fpr,Uniform,300,10%,8,95.31355189093358
4,1d,case_fpr,Uniform,300,10%,9,94.66952381359667
4,1d,case_fpr,Uniform,300,20%,0,96.93762295432897
4,1d,case_fpr,Uniform,300,20%,1,95.3867749328214
4,1d,case_fpr,Uniform,300,20%,2,95.29426349794431
4,1d,case_fpr,Uniform,300,20%,3,95.13012555504837
4,1d,case_fpr,Uniform,300,20%,4,95.96574438816924
4,1d,case_fpr,Uniform,300,20%,5,95.9585992843683
4,1d,case_fpr,Uniform,300,20%,6,96.54260609333224
4,1d,case_fpr,Uniform,300,20%,7,96.00798100413463
4,1d,case_fpr,Uniform,300,20%,8,95.3125261814944
4,1d,case_fpr,Uniform,300,20%,9,95.66367879980653
4,1d,case_fpr,Uniform,300,30%,0,95.41203378287811
4,1d,case_fpr,Uniform,300,30%,1,95.1494031748028
4,1d,case_fpr,Uniform,300,30%,2,96.62563149178133
4,1d,case_fpr,Uniform,300,30%,3,96.11855451942098
4,1d,case_fpr,Uniform,300,30%,4,95.3720295914609
4,1d,case_fpr,Uniform,300,30%,5,95.25521290195192
4,1d,case_fpr,Uniform,300,30%,6,96.15784985462652
4,1d,case_fpr,Uniform,300,30%,7,96.06130778347418
4,1d,case_fpr,Uniform,300,30%,8,94.61949197566139
4,1d,case_fpr,Uniform,300,30%,9,97.506202603436
4,1d,case_fpr,Uniform,400,10%,0,96.38962581270188
4,1d,case_fpr,Uniform,400,10%,1,95.32119782773013
4,1d,case_fpr,Uniform,400,10%,2,96.91790382086467
4,1d,case_fpr,Uniform,400,10%,3,95.8267454153874
4,1d,case_fpr,Uniform,400,10%,4,95.15972335869938
4,1d,case_fpr,Uniform,400,10%,5,95.54604914636866
4,1d,case_fpr,Uniform,400,10%,6,96.58362689114351
4,1d,case_fpr,Uniform,400,10%,7,95.8151025702049
4,1d,case_fpr,Uniform,400,10%,8,95.540261103076
4,1d,case_fpr,Uniform,400,10%,9,96.29145812084371
4,1d,case_fpr,Uniform,400,20%,0,95.16108876613664
4,1d,case_fpr,Uniform,400,20%,1,94.6700713406091
4,1d,case_fpr,Uniform,400,20%,2,96.61721645112206
4,1d,case_fpr,Uniform,400,20%,3,96.26846670270118
4,1d,case_fpr,Uniform,400,20%,4,96.09034697393122
4,1d,case_fpr,Uniform,400,20%,5,95.37380509543611
4,1d,case_fpr,Uniform,400,20%,6,95.06430461065673
4,1d,case_fpr,Uniform,400,20%,7,96.59547522786222
4,1d,case_fpr,Uniform,400,20%,8,95.21027007055092
4,1d,case_fpr,Uniform,400,20%,9,96.9389730404606
4,1d,case_fpr,Uniform,400,30%,0,94.64794219041623
4,1d,case_fpr,Uniform,400,30%,1,94.8238600458685
4,1d,case_fpr,Uniform,400,30%,2,94.26141310448835
4,1d,case_fpr,Uniform,400,30%,3,96.66893153777693
4,1d,case_fpr,Uniform,400,30%,4,96.4204762017159
4,1d,case_fpr,Uniform,400,30%,5,95.96634342058427
4,1d,case_fpr,Uniform,400,30%,6,96.55277879132674
4,1d,case_fpr,Uniform,400,30%,7,96.75345538349859
4,1d,case_fpr,Uniform,400,30%,8,95.36902063214099
4,1d,case_fpr,Uniform,400,30%,9,95.02568648000592
4,1d,dap_case,Uniform,200,10%,0,95.74364784083077
4,1d,dap_case,Uniform,200,10%,1,94.74710845030864
4,1d,dap_case,Uniform,200,10%,2,95.3577243110675
4,1d,dap_case,Uniform,200,10%,3,95.00794615786528
4,1d,dap_case,Uniform,200,10%,4,95.88241845218354
4,1d,dap_case,Uniform,200,10%,5,95.93304872179594
4,1d,dap_case,Uniform,200,10%,6,95.20806184931197
4,1d,dap_case,Uniform,200,10%,7,96.38859395476464
4,1d,dap_case,Uniform,200,10%,8,94.91312643916083
4,1d,dap_case,Uniform,200,10%,9,95.32470322278833
4,1d,dap_case,Uniform,200,20%,0,96.12051949596143
4,1d,dap_case,Uniform,200,20%,1,95.06129364989525
4,1d,dap_case,Uniform,200,20%,2,95.60930616457468
4,1d,dap_case,Uniform,200,20%,3,95.39684749381277
4,1d,dap_case,Uniform,200,20%,4,94.86238713991828
4,1d,dap_case,Uniform,200,20%,5,95.47025777706745
4,1d,dap_case,Uniform,200,20%,6,94.55567570672264
4,1d,dap_case,Uniform,200,20%,7,94.53457614158678
4,1d,dap_case,Uniform,200,20%,8,96.5439709221929
4,1d,dap_case,Uniform,200,20%,9,96.0343192492578
4,1d,dap_case,Uniform,200,30%,0,95.66967576220996
4,1d,dap_case,Uniform,200,30%,1,96.08461055122106
4,1d,dap_case,Uniform,200,30%,2,94.43901264302022
4,1d,dap_case,Uniform,200,30%,3,95.95049694541947
4,1d,dap_case,Uniform,200,30%,4,96.04972879283034
4,1d,dap_case,Uniform,200,30%,5,94.82936044363232
4,1d,dap_case,Uniform,200,30%,6,96.20076328005246
4,1d,dap_case,Uniform,200,30%,7,95.84404594804602
4,1d,dap_case,Uniform,200,30%,8,95.8521235291467
4,1d,dap_case,Uniform,200,30%,9,94.48473432940767
4,1d,dap_case,Uniform,300,10%,0,95.41969968689394
4,1d,dap_case,Uniform,300,10%,1,95.66240953981251
4,1d,dap_case,Uniform,300,10%,2,95.96328129513554
4,1d,dap_case,Uniform,300,10%,3,95.37827834795804
4,1d,dap_case,Uniform,300,10%,4,96.32475557172084
4,1d,dap_case,Uniform,300,10%,5,95.41376799025339
4,1d,dap_case,Uniform,300,10%,6,95.34247185515477
4,1d,dap_case,Uniform,300,10%,7,95.69281859517172
4,1d,dap_case,Uniform,300,10%,8,96.63643425250051
4,1d,dap_case,Uniform,300,10%,9,93.80197058767733
4,1d,dap_case,Uniform,300,20%,0,95.24842882143018
4,1d,dap_case,Uniform,300,20%,1,95.85975526361067
4,1d,dap_case,Uniform,300,20%,2,95.33862217555222
4,1d,dap_case,Uniform,300,20%,3,96.63541462799625
4,1d,dap_case,Uniform,300,20%,4,95.68717224125756
4,1d,dap_case,Uniform,300,20%,5,95.64403369407852
4,1d,dap_case,Uniform,300,20%,6,95.13311993220147
4,1d,dap_case,Uniform,300,20%,7,94.547166793012
4,1d,dap_case,Uniform,300,20%,8,96.57739804864602
4,1d,dap_case,Uniform,300,20%,9,96.9427231803353
4,1d,dap_case,Uniform,300,30%,0,95.45212696590957
4,1d,dap_case,Uniform,300,30%,1,95.01861524860372
4,1d,dap_case,Uniform,300,30%,2,94.82056478980934
4,1d,dap_case,Uniform,300,30%,3,96.25557221976351
4,1d,dap_case,Uniform,300,30%,4,94.55432251085008
4,1d,dap_case,Uniform,300,30%,5,94.12168303991405
4,1d,dap_case,Uniform,300,30%,6,96.27253187048092
4,1d,dap_case,Uniform,300,30%,7,95.19484460186449
4,1d,dap_case,Uniform,300,30%,8,96.10010976218051
4,1d,dap_case,Uniform,300,30%,9,95.96185005910398
4,1d,dap_case,Uniform,400,10%,0,95.80129025008321
4,1d,dap_case,Uniform,400,10%,1,96.31880229226765
4,1d,dap_case,Uniform,400,10%,2,95.93582741792507
4,1d,dap_case,Uniform,400,10%,3,95.2477869367135
4,1d,dap_case,Uniform,400,10%,4,94.76845635209652
4,1d,dap_case,Uniform,400,10%,5,95.12268585392752
4,1d,dap_case,Uniform,400,10%,6,94.5661903955251
4,1d,dap_case,Uniform,400,10%,7,96.30587527655972
4,1d,dap_case,Uniform,400,10%,8,95.7159869843268
4,1d,dap_case,Uniform,400,10%,9,94.46243844203148
4,1d,dap_case,Uniform,400,20%,0,94.46906732547781
4,1d,dap_case,Uniform,400,20%,1,95.77072470129548
4,1d,dap_case,Uniform,400,20%,2,94.30951666580431
4,1d,dap_case,Uniform,400,20%,3,94.7805954234944
4,1d,dap_case,Uniform,400,20%,4,95.14401898354937
4,1d,dap_case,Uniform,400,20%,5,94.1282264840322
4,1d,dap_case,Uniform,400,20%,6,95.03180256171764
4,1d,dap_case,Uniform,400,20%,7,95.99702923646872
4,1d,dap_case,Uniform,400,20%,8,95.88363241510038
4,1d,dap_case,Uniform,400,20%,9,95.3965011908312
4,1d,dap_case,Uniform,400,30%,0,93.98334659898119
4,1d,dap_case,Uniform,400,30%,1,94.86710932824055
4,1d,dap_case,Uniform,400,30%,2,95.58218010871745
4,1d,dap_case,Uniform,400,30%,3,95.37812939630797
4,1d,dap_case,Uniform,400,30%,4,96.82719363003875
4,1d,dap_case,Uniform,400,30%,5,96.79884994450558
4,1d,dap_case,Uniform,400,30%,6,95.87111543773666
4,1d,dap_case,Uniform,400,30%,7,96.54854531681349
4,1d,dap_case,Uniform,400,30%,8,95.44477623753215
4,1d,dap_case,Uniform,400,30%,9,94.31955748089018
4,1d,dap_fpr,Uniform,200,10%,0,97.80142891693747
4,1d,dap_fpr,Uniform,200,10%,1,95.28265775912017
4,1d,dap_fpr,Uniform,200,10%,2,94.96473297308015
4,1d,dap_fpr,Uniform,200,10%,3,95.54644100308765
4,1d,dap_fpr,Uniform,200,10%,4,93.91043372229144
4,1d,dap_fpr,Uniform,200,10%,5,95.68593259695058
4,1d,dap_fpr,Uniform,200,10%,6,95.23692807884537
4,1d,dap_fpr,Uniform,200,10%,7,95.69647798521898
4,1d,dap_fpr,Uniform,200,10%,8,97.42196570310875
4,1d,dap_fpr,Uniform,200,10%,9,96.137276806043
4,1d,dap_fpr,Uniform,200,20%,0,96.19407272371394
4,1d,dap_fpr,Uniform,200,20%,1,95.20024531270201
4,1d,dap_fpr,Uniform,200,20%,2,97.1225845924885
4,1d,dap_fpr,Uniform,200,20%,3,95.91894189118763
4,1d,dap_fpr,Uniform,200,20%,4,95.90053864001946
4,1d,dap_fpr,Uniform,200,20%,5,95.3733426759925
4,1d,dap_fpr,Uniform,200,20%,6,96.55527336998708
4,1d,dap_fpr,Uniform,200,20%,7,96.99148170207702
4,1d,dap_fpr,Uniform,200,20%,8,95.44196909560374
4,1d,dap_fpr,Uniform,200,20%,9,97.2303418027195
4,1d,dap_fpr,Uniform,200,30%,0,94.28780748132972
4,1d,dap_fpr,Uniform,200,30%,1,96.45029261834232
4,1d,dap_fpr,Uniform,200,30%,2,96.22400655310308
4,1d,dap_fpr,Uniform,200,30%,3,96.347956602128
4,1d,dap_fpr,Uniform,200,30%,4,96.44614531030179
4,1d,dap_fpr,Uniform,200,30%,5,95.26206214266008
4,1d,dap_fpr,Uniform,200,30%,6,96.15867206706109
4,1d,dap_fpr,Uniform,200,30%,7,95.84808163161867
4,1d,dap_fpr,Uniform,200,30%,8,94.55965308997911
4,1d,dap_fpr,Uniform,200,30%,9,94.64614844208266
4,1d,dap_fpr,Uniform,300,10%,0,96.36612999066867
4,1d,dap_fpr,Uniform,300,10%,1,96.36935520095378
4,1d,dap_fpr,Uniform,300,10%,2,96.93161766900919
4,1d,dap_fpr,Uniform,300,10%,3,96.4568560407429
4,1d,dap_fpr,Uniform,300,10%,4,94.9739147820868
4,1d,dap_fpr,Uniform,300,10%,5,95.37630223750088
4,1d,dap_fpr,Uniform,300,10%,6,95.35792789494927
4,1d,dap_fpr,Uniform,300,10%,7,94.4034301203286
4,1d,dap_fpr,Uniform,300,10%,8,95.43450036851256
4,1d,dap_fpr,Uniform,300,10%,9,94.47928670530183
4,1d,dap_fpr,Uniform,300,20%,0,95.94180636913181
4,1d,dap_fpr,Uniform,300,20%,1,95.43857884333276
4,1d,dap_fpr,Uniform,300,20%,2,94.97320967403198
4,1d,dap_fpr,Uniform,300,20%,3,96.46152266515391
4,1d,dap_fpr,Uniform,300,20%,4,95.71939585792276
4,1d,dap_fpr,Uniform,300,20%,5,94.40291884339669
4,1d,dap_fpr,Uniform,300,20%,6,96.467866153757
4,1d,dap_fpr,Uniform,300,20%,7,95.37592716438647
4,1d,dap_fpr,Uniform,300,20%,8,94.99321595736912
4,1d,dap_fpr,Uniform,300,20%,9,94.53147319032354
4,1d,dap_fpr,Uniform,300,30%,0,95.54809904984259
4,1d,dap_fpr,Uniform,300,30%,1,97.09656225035165
4,1d,dap_fpr,Uniform,300,30%,2,95.22492233442716
4,1d,dap_fpr,Uniform,300,30%,3,95.17843094156167
4,1d,dap_fpr,Uniform,300,30%,4,97.20370446727229
4,1d,dap_fpr,Uniform,300,30%,5,96.11754642861727
4,1d,dap_fpr,Uniform,300,30%,6,96.80886585993984
4,1d,dap_fpr,Uniform,300,30%,7,95.49996381399426
4,1d,dap_fpr,Uniform,300,30%,8,95.22933494016833
4,1d,dap_fpr,Uniform,300,30%,9,96.86982203165937
4,1d,dap_fpr,Uniform,400,10%,0,94.8084155385413
4,1d,dap_fpr,Uniform,400,10%,1,93.75149774880416
4,1d,dap_fpr,Uniform,400,10%,2,94.99118399433456
4,1d,dap_fpr,Uniform,400,10%,3,95.97497962742223
4,1d,dap_fpr,Uniform,400,10%,4,97.30920317310922
4,1d,dap_fpr,Uniform,400,10%,5,94.79449995031152
4,1d,dap_fpr,Uniform,400,10%,6,97.58337297338858
4,1d,dap_fpr,Uniform,400,10%,7,97.47000994698656
4,1d,dap_fpr,Uniform,400,10%,8,95.77824830302615
4,1d,dap_fpr,Uniform,400,10%,9,95.73297068180354
4,1d,dap_fpr,Uniform,400,20%,0,96.45048745495637
4,1d,dap_fpr,Uniform,400,20%,1,97.22805221525795
4,1d,dap_fpr,Uniform,400,20%,2,96.2013668740923
4,1d,dap_fpr,Uniform,400,20%,3,96.43359254400345
4,1d,dap_fpr,Uniform,400,20%,4,96.51672780779191
4,1d,dap_fpr,Uniform,400,20%,5,95.47457599206567
4,1d,dap_fpr,Uniform,400,20%,6,94.40291131574384
4,1d,dap_fpr,Uniform,400,20%,7,94.88610070304708
4,1d,dap_fpr,Uniform,400,20%,8,94.52193258485086
4,1d,dap_fpr,Uniform,400,20%,9,95.47970688084958
4,1d,dap_fpr,Uniform,400,30%,0,96.03128999211745
4,1d,dap_fpr,Uniform,400,30%,1,95.49528094681129
4,1d,dap_fpr,Uniform,400,30%,2,95.77398562074349
4,1d,dap_fpr,Uniform,400,30%,3,96.31663486946383
4,1d,dap_fpr,Uniform,400,30%,4,96.86733709538258
4,1d,dap_fpr,Uniform,400,30%,5,96.27399083413663
4,1d,dap_fpr,Uniform,400,30%,6,94.11939487773475
4,1d,dap_fpr,Uniform,400,30%,7,97.11270785113675
4,1d,dap_fpr,Uniform,400,30%,8,94.80585485401132
4,1d,dap_fpr,Uniform,400,30%,9,96.22545926902266
4,1d,case_only,Uniform,200,10%,0,94.16454722689667
4,1d,case_only,Uniform,200,10%,1,92.73368766218432
4,1d,case_only,Uniform,200,10%,2,94.63654259643741
4,1d,case_only,Uniform,200,10%,3,94.18267705464162
4,1d,case_only,Uniform,200,10%,4,93.49163491296522
4,1d,case_only,Uniform,200,10%,5,94.31019830365291
4,1d,case_only,Uniform,200,10%,6,93.49733299684603
4,1d,case_only,Uniform,200,10%,7,92.85486563816197
4,1d,case_only,Uniform,200,10%,8,93.44978735232975
4,1d,case_only,Uniform,200,10%,9,94.64463911320239
4,1d,case_only,Uniform,200,20%,0,94.8036541198953
4,1d,case_only,Uniform,200,20%,1,93.7942557013523
4,1d,case_only,Uniform,200,20%,2,94.11061115477915
4,1d,case_only,Uniform,200,20%,3,94.20801050488788
4,1d,case_only,Uniform,200,20%,4,94.7841791395728
4,1d,case_only,Uniform,200,20%,5,94.82733541109951
4,1d,case_only,Uniform,200,20%,6,95.12205835166591
4,1d,case_only,Uniform,200,20%,7,94.11578923267503
4,1d,case_only,Uniform,200,20%,8,94.33743263765133
4,1d,case_only,Uniform,200,20%,9,93.46148336491528
4,1d,case_only,Uniform,200,30%,0,92.96876516998218
4,1d,case_only,Uniform,200,30%,1,94.07164359031275
4,1d,case_only,Uniform,200,30%,2,94.63422161429644
4,1d,case_only,Uniform,200,30%,3,93.64354311384271
4,1d,case_only,Uniform,200,30%,4,94.4855358218363
4,1d,case_only,Uniform,200,30%,5,93.95153347457263
4,1d,case_only,Uniform,200,30%,6,92.40658227501245
4,1d,case_only,Uniform,200,30%,7,94.15961899655173
4,1d,case_only,Uniform,200,30%,8,92.99971545151253
4,1d,case_only,Uniform,200,30%,9,93.46863487953003
4,1d,case_only,Uniform,300,10%,0,95.51872725224322
4,1d,case_only,Uniform,300,10%,1,94.77857221417923
4,1d,case_only,Uniform,300,10%,2,93.87786450538584
4,1d,case_only,Uniform,300,10%,3,93.78708124007919
4,1d,case_only,Uniform,300,10%,4,94.6026340079201
4,1d,case_only,Uniform,300,10%,5,93.74589902618564
4,1d,case_only,Uniform,300,10%,6,94.90159086946952
4,1d,case_only,Uniform,300,10%,7,94.11148697468711
4,1d,case_only,Uniform,300,10%,8,94.43729514756802
4,1d,case_only,Uniform,300,10%,9,93.3522392849841
4,1d,case_only,Uniform,300,20%,0,94.46537492302345
4,1d,case_only,Uniform,300,20%,1,94.68293271502857
4,1d,case_only,Uniform,300,20%,2,94.39526497633507
4,1d,case_only,Uniform,300,20%,3,93.87223765545998
4,1d,case_only,Uniform,300,20%,4,94.05327529483874
4,1d,case_only,Uniform,300,20%,5,93.81870186859874
4,1d,case_only,Uniform,300,20%,6,94.25894591568287
4,1d,case_only,Uniform,300,20%,7,94.79605370420077
4,1d,case_only,Uniform,300,20%,8,94.78259647496884
4,1d,case_only,Uniform,300,20%,9,93.08461077145722
4,1d,case_only,Uniform,300,30%,0,95.00157578546396
4,1d,case_only,Uniform,300,30%,1,94.16696940981458
4,1d,case_only,Uniform,300,30%,2,94.29194668912496
4,1d,case_only,Uniform,300,30%,3,94.37263643288877
4,1d,case_only,Uniform,300,30%,4,93.73891880536718
4,1d,case_only,Uniform,300,30%,5,94.4998901493263
4,1d,case_only,Uniform,300,30%,6,93.98278970456299
4,1d,case_only,Uniform,300,30%,7,95.30118633497185
4,1d,case_only,Uniform,300,30%,8,94.83730315023602
4,1d,case_only,Uniform,300,30%,9,93.24014345426878
4,1d,case_only,Uniform,400,10%,0,95.45550172064632
4,1d,case_only,Uniform,400,10%,1,93.34003646139504
4,1d,case_only,Uniform,400,10%,2,94.38960575332202
4,1d,case_only,Uniform,400,10%,3,93.77940338106863
4,1d,case_only,Uniform,400,10%,4,93.8449855850126
4,1d,case_only,Uniform,400,10%,5,94.0533693449563
4,1d,case_only,Uniform,400,10%,6,94.08386279898514
4,1d,case_only,Uniform,400,10%,7,94.659897582021
4,1d,case_only,Uniform,400,10%,8,93.3885067704041
4,1d,case_only,Uniform,400,10%,9,93.11630093804129
4,1d,case_only,Uniform,400,20%,0,93.92333514953576
4,1d,case_only,Uniform,400,20%,1,93.3542558728372
4,1d,case_only,Uniform,400,20%,2,94.68526165394474
4,1d,case_only,Uniform,400,20%,3,93.17143723060126
4,1d,case_only,Uniform,400,20%,4,93.69552722039491
4,1d,case_only,Uniform,400,20%,5,94.94202451738376
4,1d,case_only,Uniform,400,20%,6,93.80986695382347
4,1d,case_only,Uniform,400,20%,7,92.88694487745279
4,1d,case_only,Uniform,400,20%,8,94.27920125099314
4,1d,case_only,Uniform,400,20%,9,93.46384751014695
4,1d,case_only,Uniform,400,30%,0,94.04070397373097
4,1d,case_only,Uniform,400,30%,1,95.13017802858627
4,1d,case_only,Uniform,400,30%,2,93.29867896603061
4,1d,case_only,Uniform,400,30%,3,94.84776909361955
4,1d,case_only,Uniform,400,30%,4,94.52610238887043
4,1d,case_only,Uniform,400,30%,5,94.07241329093975
4,1d,case_only,Uniform,400,30%,6,94.44699385221519
4,1d,case_only,Uniform,400,30%,7,94.08450070742971
4,1d,case_only,Uniform,400,30%,8,93.59738525185682
4,1d,case_only,Uniform,400,30%,9,93.83520945402259
4,1d,dap_only,Uniform,200,10%,0,95.28262992450112
4,1d,dap_only,Uniform,200,10%,1,93.9376973874316
4,1d,dap_only,Uniform,200,10%,2,92.91860315724134
4,1d,dap_only,Uniform,200,10%,3,92.83846257716883
4,1d,dap_only,Uniform,200,10%,4,95.61605338690175
4,1d,dap_only,Uniform,200,10%,5,93.90071378533105
4,1d,dap_only,Uniform,200,10%,6,95.04259008196884
4,1d,dap_only,Uniform,200,10%,7,94.39082620758371
4,1d,dap_only,Uniform,200,10%,8,94.64310599836405
4,1d,dap_only,Uniform,200,10%,9,94.73231852667485
4,1d,dap_only,Uniform,200,20%,0,93.59754427151127
4,1d,dap_only,Uniform,200,20%,1,92.82194778452626
4,1d,dap_only,Uniform,200,20%,2,92.51407249194656
4,1d,dap_only,Uniform,200,20%,3,94.83695222313706
4,1d,dap_only,Uniform,200,20%,4,94.82437045074074
4,1d,dap_only,Uniform,200,20%,5,94.88243258625464
4,1d,dap_only,Uniform,200,20%,6,93.6639356993261
4,1d,dap_only,Uniform,200,20%,7,91.85627654815731
4,1d,dap_only,Uniform,200,20%,8,92.98182348392316
4,1d,dap_only,Uniform,200,20%,9,93.44708227651712
4,1d,dap_only,Uniform,200,30%,0,91.59411905180595
4,1d,dap_only,Uniform,200,30%,1,93.03735739240746
4,1d,dap_only,Uniform,200,30%,2,94.79477733411294
4,1d,dap_only,Uniform,200,30%,3,94.59951099777518
4,1d,dap_only,Uniform,200,30%,4,93.62113964367873
4,1d,dap_only,Uniform,200,30%,5,93.4457009498095
4,1d,dap_only,Uniform,200,30%,6,94.04380203102353
4,1d,dap_only,Uniform,200,30%,7,94.76559620594502
4,1d,dap_only,Uniform,200,30%,8,93.90278492351487
4,1d,dap_only,Uniform,200,30%,9,94.13613053229997
4,1d,dap_only,Uniform,300,10%,0,93.77585922264092
4,1d,dap_only,Uniform,300,10%,1,94.64390890766376
4,1d,dap_only,Uniform,300,10%,2,93.88388110706246
4,1d,dap_only,Uniform,300,10%,3,93.63708058409452
4,1d,dap_only,Uniform,300,10%,4,94.03049804678176
4,1d,dap_only,Uniform,300,10%,5,93.0019224090077
4,1d,dap_only,Uniform,300,10%,6,94.0785500892362
4,1d,dap_only,Uniform,300,10%,7,94.28408063746019
4,1d,dap_only,Uniform,300,10%,8,93.16540303390543
4,1d,dap_only,Uniform,300,10%,9,94.03458461930475
4,1d,dap_only,Uniform,300,20%,0,94.32964449633992
4,1d,dap_only,Uniform,300,20%,1,94.16019645175341
4,1d,dap_only,Uniform,300,20%,2,93.07567411513887
4,1d,dap_only,Uniform,300,20%,3,92.68932978532206
4,1d,dap_only,Uniform,300,20%,4,94.28639400935197
4,1d,dap_only,Uniform,300,20%,5,95.5850937266019
4,1d,dap_only,Uniform,300,20%,6,94.62348934062882
4,1d,dap_only,Uniform,300,20%,7,94.70392724851142
4,1d,dap_only,Uniform,300,20%,8,92.26880979045139
4,1d,dap_only,Uniform,300,20%,9,93.25652800744592
4,1d,dap_only,Uniform,300,30%,0,93.87665646560609
4,1d,dap_only,Uniform,300,30%,1,96.13517206833474
4,1d,dap_only,Uniform,300,30%,2,95.15835963634626
4,1d,dap_only,Uniform,300,30%,3,93.2951947425928
4,1d,dap_only,Uniform,300,30%,4,93.07612952835231
4,1d,dap_only,Uniform,300,30%,5,93.77714827582967
4,1d,dap_only,Uniform,300,30%,6,93.99360376024589
4,1d,dap_only,Uniform,300,30%,7,95.19014314939162
4,1d,dap_only,Uniform,300,30%,8,94.26671141436704
4,1d,dap_only,Uniform,300,30%,9,93.72197123911121
4,1d,dap_only,Uniform,400,10%,0,94.4284185267168
4,1d,dap_only,Uniform,400,10%,1,94.10625386204177
4,1d,dap_only,Uniform,400,10%,2,94.8887738842706
4,1d,dap_only,Uniform,400,10%,3,93.33441464408473
4,1d,dap_only,Uniform,400,10%,4,94.93691530982302
4,1d,dap_only,Uniform,400,10%,5,94.69628246250416
4,1d,dap_only,Uniform,400,10%,6,93.49577168472676
4,1d,dap_only,Uniform,400,10%,7,95.26062576589008
4,1d,dap_only,Uniform,400,10%,8,94.01021852956261
4,1d,dap_only,Uniform,400,10%,9,94.07236995343993
4,1d,dap_only,Uniform,400,20%,0,92.46081240279211
4,1d,dap_only,Uniform,400,20%,1,94.57671406153462
4,1d,dap_only,Uniform,400,20%,2,94.53703596464159
4,1d,dap_only,Uniform,400,20%,3,94.39247186910698
4,1d,dap_only,Uniform,400,20%,4,94.74386619761697
4,1d,dap_only,Uniform,400,20%,5,94.21204178030304
4,1d,dap_only,Uniform,400,20%,6,94.59212312831765
4,1d,dap_only,Uniform,400,20%,7,92.84869777112789
4,1d,dap_only,Uniform,400,20%,8,92.35792150098061
4,1d,dap_only,Uniform,400,20%,9,93.66115582824825
4,1d,dap_only,Uniform,400,30%,0,94.45896224241733
4,1d,dap_only,Uniform,400,30%,1,93.76795567086297
4,1d,dap_only,Uniform,400,30%,2,94.58179787621697
4,1d,dap_only,Uniform,400,30%,3,94.57448713031684
4,1d,dap_only,Uniform,400,30%,4,93.29076456127746
4,1d,dap_only,Uniform,400,30%,5,94.53471807078584
4,1d,dap_only,Uniform,400,30%,6,93.9607791842375
4,1d,dap_only,Uniform,400,30%,7,92.7898879201403
4,1d,dap_only,Uniform,400,30%,8,94.87603562656864
4,1d,dap_only,Uniform,400,30%,9,94.767947403517
4,1d,fpr_only,Uniform,200,10%,0,93.98642131077052
4,1d,fpr_only,Uniform,200,10%,1,93.78070123728047
4,1d,fpr_only,Uniform,200,10%,2,94.22746007290017
4,1d,fpr_only,Uniform,200,10%,3,94.05945792280978
4,1d,fpr_only,Uniform,200,10%,4,93.51489694794635
4,1d,fpr_only,Uniform,200,10%,5,93.90806104253656
4,1d,fpr_only,Uniform,200,10%,6,94.32442730361926
4,1d,fpr_only,Uniform,200,10%,7,93.83491290158328
4,1d,fpr_only,Uniform,200,10%,8,95.0642917114978
4,1d,fpr_only,Uniform,200,10%,9,94.79362078762189
4,1d,fpr_only,Uniform,200,20%,0,92.8688289803195
4,1d,fpr_only,Uniform,200,20%,1,94.5546152464433
4,1d,fpr_only,Uniform,200,20%,2,92.61224250986243
4,1d,fpr_only,Uniform,200,20%,3,94.09281467275207
4,1d,fpr_only,Uniform,200,20%,4,93.53388224923674
4,1d,fpr_only,Uniform,200,20%,5,93.3550953656065
4,1d,fpr_only,Uniform,200,20%,6,94.09700698968372
4,1d,fpr_only,Uniform,200,20%,7,93.82614860058786
4,1d,fpr_only,Uniform,200,20%,8,93.07566951347334
4,1d,fpr_only,Uniform,200,20%,9,93.858777587061
4,1d,fpr_only,Uniform,200,30%,0,93.67238585258622
4,1d,fpr_only,Uniform,200,30%,1,93.36271644258095
4,1d,fpr_only,Uniform,200,30%,2,93.08300452418554
4,1d,fpr_only,Uniform,200,30%,3,94.08362133727778
4,1d,fpr_only,Uniform,200,30%,4,94.0638189574775
4,1d,fpr_only,Uniform,200,30%,5,93.45565595252636
4,1d,fpr_only,Uniform,200,30%,6,94.00333645791855
4,1d,fpr_only,Uniform,200,30%,7,93.10509350302537
4,1d,fpr_only,Uniform,200,30%,8,94.16769607494619
4,1d,fpr_only,Uniform,200,30%,9,94.52594895683319
4,1d,fpr_only,Uniform,300,10%,0,94.3367187306297
4,1d,fpr_only,Uniform,300,10%,1,93.52876003386655
