perturb_type,level,pattern,size,twotc,seed,method,completion,tardy
proc_noise,0.0,Uniform,300,20%,1,lhac,98.32672369821302,1.2804323696058553
proc_noise,0.0,Uniform,300,20%,1,gamip,101.29072082920837,3.6697420971453845
proc_noise,0.0,Uniform,300,20%,2,lhac,97.959423386322,1.5067851594170272
proc_noise,0.0,Uniform,300,20%,2,gamip,98.91811718771686,1.3212319039835823
proc_noise,0.0,Uniform,300,20%,3,lhac,98.40259751957504,1.3730930186730115
proc_noise,0.0,Uniform,300,20%,3,gamip,99.35353795134095,2.348335034317305
proc_noise,0.0,Uniform,300,20%,4,lhac,99.41535288481307,1.3400676854466889
proc_noise,0.0,Uniform,300,20%,4,gamip,100.24582659983028,3.402281951259103
proc_noise,0.0,Uniform,300,20%,5,lhac,99.11412614009375,1.3877260227525392
proc_noise,0.0,Uniform,300,20%,5,gamip,100.88356075516421,3.468799799119494
proc_noise,0.0,Uniform,300,20%,6,lhac,97.31328018822299,1.047867078366046
proc_noise,0.0,Uniform,300,20%,6,gamip,100.88127063465063,1.2227786317502827
proc_noise,0.0,Uniform,300,20%,7,lhac,98.70130434123978,1.1325061232179503
proc_noise,0.0,Uniform,300,20%,7,gamip,98.30680788343398,3.1353115519221433
proc_noise,0.0,Uniform,300,20%,8,lhac,98.34400087277177,1.3918414540572093
proc_noise,0.0,Uniform,300,20%,8,gamip,100.55397938061888,3.076365014207369
proc_noise,0.0,Uniform,300,20%,9,lhac,99.69496426747689,1.316609520661822
proc_noise,0.0,Uniform,300,20%,9,gamip,99.3840180449716,2.848287867175405
proc_noise,0.0,Uniform,300,30%,0,lhac,98.34175000363987,1.500967746776941
proc_noise,0.0,Uniform,300,30%,0,gamip,99.26145938953528,1.6295557286620532
proc_noise,0.0,Uniform,300,30%,1,lhac,98.22648308124488,1.5492114270784625
proc_noise,0.0,Uniform,300,30%,1,gamip,99.9931861794745,2.317786625365424
proc_noise,0.0,Uniform,300,30%,2,lhac,98.20526489761544,1.3785504257489418
proc_noise,0.0,Uniform,300,30%,2,gamip,100.04535318933463,3.711402778045422
proc_noise,0.0,Uniform,300,30%,3,lhac,98.56553729055128,1.2268689916795426
proc_noise,0.0,Uniform,300,30%,3,gamip,101.21736272730931,1.713065082795524
proc_noise,0.0,Uniform,300,30%,4,lhac,98.55620711580687,1.8605461398170657
proc_noise,0.0,Uniform,300,30%,4,gamip,98.85795515270897,2.673649168944151
proc_noise,0.0,Uniform,300,30%,5,lhac,98.18359279153174,1.2044649632419675
proc_noise,0.0,Uniform,300,30%,5,gamip,99.5084468378596,2.1200266486587505
proc_noise,0.0,Uniform,300,30%,6,lhac,97.112914324827,1.4236493499087046
proc_noise,0.0,Uniform,300,30%,6,gamip,98.97070444790603,2.443547584219095
proc_noise,0.0,Uniform,300,30%,7,lhac,98.87998834310842,1.0843007891883785
proc_noise,0.0,Uniform,300,30%,7,gamip,99.00164655943529,3.5228956087467953
proc_noise,0.0,Uniform,300,30%,8,lhac,98.29990421639691,1.469200286184393
proc_noise,0.0,Uniform,300,30%,8,gamip,99.54657666454379,1.9660020794569666
proc_noise,0.0,Uniform,300,30%,9,lhac,98.22709201697137,1.1947578137933368
proc_noise,0.0,Uniform,300,30%,9,gamip,100.20903984147242,1.4602782719930643
proc_noise,0.0,Uniform,400,10%,0,lhac,97.62830267198581,1.1374563997912928
proc_noise,0.0,Uniform,400,10%,0,gamip,97.71418511159494,1.6609290600925182
proc_noise,0.0,Uniform,400,10%,1,lhac,98.27158959521289,1.4850629637236474
proc_noise,0.0,Uniform,400,10%,1,gamip,99.67288865986605,2.678694202573566
proc_noise,0.0,Uniform,400,10%,2,lhac,98.71457901783313,1.473774926837502
proc_noise,0.0,Uniform,400,10%,2,gamip,97.8291240982409,2.0380714657857304
proc_noise,0.0,Uniform,400,10%,3,lhac,97.98659108552883,1.806968015501715
proc_noise,0.0,Uniform,400,10%,3,gamip,98.8507682740996,2.4432540057349574
proc_noise,0.0,Uniform,400,10%,4,lhac,98.56496103690485,1.0849959647479939
proc_noise,0.0,Uniform,400,10%,4,gamip,99.46937928254496,0.882923790856392
proc_noise,0.0,Uniform,400,10%,5,lhac,99.83026702421739,1.543855693053926
proc_noise,0.0,Uniform,400,10%,5,gamip,100.49025480275492,2.786176348637533
proc_noise,0.0,Uniform,400,10%,6,lhac,98.84882404823138,1.5733495484031619
proc_noise,0.0,Uniform,400,10%,6,gamip,99.11352935683507,2.178976465530021
proc_noise,0.0,Uniform,400,10%,7,lhac,98.23868770932135,1.6553921787518449
proc_noise,0.0,Uniform,400,10%,7,gamip,100.28447630509211,1.1626193428662561
proc_noise,0.0,Uniform,400,10%,8,lhac,97.46575753152739,1.3363816624946487
proc_noise,0.0,Uniform,400,10%,8,gamip,98.09655582589816,2.120133094764872
proc_noise,0.0,Uniform,400,10%,9,lhac,97.8396490082144,1.385129249129116
proc_noise,0.0,Uniform,400,10%,9,gamip,100.61126995314632,1.9330177165173903
proc_noise,0.0,Uniform,400,20%,0,lhac,98.65817005659511,1.0696292442217683
proc_noise,0.0,Uniform,400,20%,0,gamip,98.93826896707289,3.1354303386676277
proc_noise,0.0,Uniform,400,20%,1,lhac,98.74844738123444,1.1792142240227075
proc_noise,0.0,Uniform,400,20%,1,gamip,98.02646798007294,2.3526622387312335
proc_noise,0.0,Uniform,400,20%,2,lhac,98.71084446281384,1.7566808239762854
proc_noise,0.0,Uniform,400,20%,2,gamip,98.63517096628726,2.223580059062879
proc_noise,0.0,Uniform,400,20%,3,lhac,97.8882739795988,1.4461724403978657
proc_noise,0.0,Uniform,400,20%,3,gamip,99.01037560774422,3.0071367609025765
proc_noise,0.0,Uniform,400,20%,4,lhac,98.98611418149174,1.4469899734193474
proc_noise,0.0,Uniform,400,20%,4,gamip,99.03225159068327,2.0670712278098113
proc_noise,0.0,Uniform,400,20%,5,lhac,98.70888631034005,1.5746771521910872
proc_noise,0.0,Uniform,400,20%,5,gamip,100.53452408385571,2.656814253819957
proc_noise,0.0,Uniform,400,20%,6,lhac,98.30988116976535,1.5837198063387214
proc_noise,0.0,Uniform,400,20%,6,gamip,98.98160232442734,-0.4426241196116312
proc_noise,0.0,Uniform,400,20%,7,lhac,97.79864699601832,1.4200914122595325
proc_noise,0.0,Uniform,400,20%,7,gamip,101.02353657198542,2.617143556813674
proc_noise,0.0,Uniform,400,20%,8,lhac,99.03323363552342,1.2198028974704394
proc_noise,0.0,Uniform,400,20%,8,gamip,99.27338698087476,3.2429238504597198
proc_noise,0.0,Uniform,400,20%,9,lhac,99.40716097899788,1.0735648309840276
proc_noise,0.0,Uniform,400,20%,9,gamip,100.01594385917538,1.1771754966801615
proc_noise,0.0,Uniform,400,30%,0,lhac,98.86945202863778,1.3109345861047712
proc_noise,0.0,Uniform,400,30%,0,gamip,101.89901133411861,2.1634893413666703
proc_noise,0.0,Uniform,400,30%,1,lhac,98.7911443127575,1.6672634409915645
proc_noise,0.0,Uniform,400,30%,1,gamip,98.71368692496156,2.181959432595436
proc_noise,0.0,Uniform,400,30%,2,lhac,97.79730299130016,1.485606421645498
proc_noise,0.0,Uniform,400,30%,2,gamip,97.91344050620069,1.237681820992934
proc_noise,0.0,Uniform,400,30%,3,lhac,98.12409379752748,1.4477505482115092
proc_noise,0.0,Uniform,400,30%,3,gamip,98.86038176032085,1.4724031144202494
proc_noise,0.0,Uniform,400,30%,4,lhac,98.70537316456719,1.4284679034754748
proc_noise,0.0,Uniform,400,30%,4,gamip,99.93034855663919,1.7387372830465584
proc_noise,0.0,Uniform,400,30%,5,lhac,97.93171257102314,1.8550234775144272
proc_noise,0.0,Uniform,400,30%,5,gamip,98.41680594384894,0.95774981620667
proc_noise,0.0,Uniform,400,30%,6,lhac,98.6680051889139,1.355527702331987
proc_noise,0.0,Uniform,400,30%,6,gamip,100.87557418618624,1.8043534912936972
proc_noise,0.0,Uniform,400,30%,7,lhac,99.36998386357322,1.168959220885698
proc_noise,0.0,Uniform,400,30%,7,gamip,99.8879208712278,1.4565505412414967
proc_noise,0.0,Uniform,400,30%,8,lhac,99.01935093906933,1.32696348994258
proc_noise,0.0,Uniform,400,30%,8,gamip,97.83091764111123,0.9359507253974058
proc_noise,0.0,Uniform,400,30%,9,lhac,98.64847065023626,1.3439051326916944
proc_noise,0.0,Uniform,400,30%,9,gamip,99.32997071550342,2.357709265692473
proc_noise,0.05,Uniform,200,10%,0,lhac,98.14112220267441,1.3094093407741205
proc_noise,0.05,Uniform,200,10%,0,gamip,100.27575676319775,1.3559236034746207
proc_noise,0.05,Uniform,200,10%,1,lhac,98.23382139286146,1.2167120941539842
proc_noise,0.05,Uniform,200,10%,1,gamip,99.6881380116808,2.5583876321184937
proc_noise,0.05,Uniform,200,10%,2,lhac,97.38998849516018,0.9020380737904357
proc_noise,0.05,Uniform,200,10%,2,gamip,100.27053763604054,1.4577178311816044
proc_noise,0.05,Uniform,200,10%,3,lhac,97.91226295454953,1.0438105272704619
proc_noise,0.05,Uniform,200,10%,3,gamip,98.56028192619728,1.7921287331154683
proc_noise,0.05,Uniform,200,10%,4,lhac,98.38216832799021,1.1677168054408689
proc_noise,0.05,Uniform,200,10%,4,gamip,100.43700560962412,0.9743834314526152
proc_noise,0.05,Uniform,200,10%,5,lhac,99.14798931741873,1.53883444830683
proc_noise,0.05,Uniform,200,10%,5,gamip,98.2264903279253,2.968781637626826
proc_noise,0.05,Uniform,200,10%,6,lhac,97.9501681135444,1.0818223487566423
proc_noise,0.05,Uniform,200,10%,6,gamip,96.31474740917729,2.2513395789370616
proc_noise,0.05,Uniform,200,10%,7,lhac,97.96337332952966,1.066587818418233
proc_noise,0.05,Uniform,200,10%,7,gamip,97.92741170419667,2.3673463347751964
proc_noise,0.05,Uniform,200,10%,8,lhac,97.76770821859735,1.2304099813152336
proc_noise,0.05,Uniform,200,10%,8,gamip,98.49058751926874,2.157866047706554
proc_noise,0.05,Uniform,200,10%,9,lhac,98.83529668071071,1.1365769259574707
proc_noise,0.05,Uniform,200,10%,9,gamip,100.82220117784904,0.7831929306638796
proc_noise,0.05,Uniform,200,20%,0,lhac,98.44965011473454,1.1787457027737307
proc_noise,0.05,Uniform,200,20%,0,gamip,99.47310486982289,1.0902975420498155
proc_noise,0.05,Uniform,200,20%,1,lhac,98.64209803724737,1.1800850388309907
proc_noise,0.05,Uniform,200,20%,1,gamip,100.39716620016608,3.4614378890707327
proc_noise,0.05,Uniform,200,20%,2,lhac,99.05589675142804,0.9058362793921539
proc_noise,0.05,Uniform,200,20%,2,gamip,97.36988767169325,2.286289064156297
proc_noise,0.05,Uniform,200,20%,3,lhac,97.63876271972224,1.411637683338245
proc_noise,0.05,Uniform,200,20%,3,gamip,98.62636429316903,1.8228957666396521
proc_noise,0.05,Uniform,200,20%,4,lhac,99.07721090684296,1.050895895780163
proc_noise,0.05,Uniform,200,20%,4,gamip,98.34769094329363,2.744281084485765
proc_noise,0.05,Uniform,200,20%,5,lhac,99.00974994381552,1.0224928547769747
proc_noise,0.05,Uniform,200,20%,5,gamip,98.11606290001103,1.8607733192590779
proc_noise,0.05,Uniform,200,20%,6,lhac,98.89339827932447,1.5463972205120755
proc_noise,0.05,Uniform,200,20%,6,gamip,99.09837948988441,2.0408217078576527
proc_noise,0.05,Uniform,200,20%,7,lhac,98.86775244500231,1.170178055373676
proc_noise,0.05,Uniform,200,20%,7,gamip,98.58071613346627,2.2045260139202476
proc_noise,0.05,Uniform,200,20%,8,lhac,98.40035724012695,1.332765522008839
proc_noise,0.05,Uniform,200,20%,8,gamip,100.76277044861268,2.5037920490646215
proc_noise,0.05,Uniform,200,20%,9,lhac,99.24973379120165,0.9550640689032481
proc_noise,0.05,Uniform,200,20%,9,gamip,98.67191568958974,2.8891234168228603
proc_noise,0.05,Uniform,200,30%,0,lhac,97.9386980041883,1.2748957069546827
proc_noise,0.05,Uniform,200,30%,0,gamip,100.31848625190796,2.1425038753629533
proc_noise,0.05,Uniform,200,30%,1,lhac,99.10466088815967,1.3390814992548714
proc_noise,0.05,Uniform,200,30%,1,gamip,98.57627903855895,1.6756676560578407
proc_noise,0.05,Uniform,200,30%,2,lhac,98.32158314713185,1.4534023942424008
proc_noise,0.05,Uniform,200,30%,2,gamip,98.51336957910989,2.6776219991359502
proc_noise,0.05,Uniform,200,30%,3,lhac,98.14000529813528,1.5632118630689786
proc_noise,0.05,Uniform,200,30%,3,gamip,100.26629780161642,3.412501440380675
proc_noise,0.05,Uniform,200,30%,4,lhac,98.44250048569685,1.5643891203832492
proc_noise,0.05,Uniform,200,30%,4,gamip,100.84885148709667,2.605128311408718
proc_noise,0.05,Uniform,200,30%,5,lhac,98.19708113587635,1.3467023487587098
proc_noise,0.05,Uniform,200,30%,5,gamip,100.27328663323333,0.42421102528199484
proc_noise,0.05,Uniform,200,30%,6,lhac,98.72994957574521,1.0871256888986298
proc_noise,0.05,Uniform,200,30%,6,gamip,98.92592654451178,2.1133656252218067
proc_noise,0.05,Uniform,200,30%,7,lhac,98.07285913133732,1.5078865362966298
proc_noise,0.05,Uniform,200,30%,7,gamip,98.81201957843037,3.3926793611281254
proc_noise,0.05,Uniform,200,30%,8,lhac,98.34284121791127,1.1742255306667133
proc_noise,0.05,Uniform,200,30%,8,gamip,100.51583603032485,2.7246928128614014
proc_noise,0.05,Uniform,200,30%,9,lhac,98.65062221795291,1.3316176131279975
proc_noise,0.05,Uniform,200,30%,9,gamip,97.83798226226037,2.3941767790703787
proc_noise,0.05,Uniform,300,10%,0,lhac,97.89801530610441,1.5703690547114093
proc_noise,0.05,Uniform,300,10%,0,gamip,97.98387303198528,1.6599400415780714
proc_noise,0.05,Uniform,300,10%,1,lhac,98.79570616875364,1.546050365895097
proc_noise,0.05,Uniform,300,10%,1,gamip,99.02039924820961,3.2633315580340607
proc_noise,0.05,Uniform,300,10%,2,lhac,98.68895542040849,0.7242742821857927
proc_noise,0.05,Uniform,300,10%,2,gamip,98.22121154174373,1.5762949699919007
proc_noise,0.05,Uniform,300,10%,3,lhac,98.28634522131168,1.317332179333265
proc_noise,0.05,Uniform,300,10%,3,gamip,99.16402730823792,2.1844766845534593
proc_noise,0.05,Uniform,300,10%,4,lhac,98.27642276409124,1.2308232163780297
proc_noise,0.05,Uniform,300,10%,4,gamip,100.04797996978225,2.689813310765116
proc_noise,0.05,Uniform,300,10%,5,lhac,97.65099401443995,1.2602691043777272
proc_noise,0.05,Uniform,300,10%,5,gamip,98.56715217722994,2.1612784880469187
proc_noise,0.05,Uniform,300,10%,6,lhac,98.83120282083232,1.4421233179759472
proc_noise,0.05,Uniform,300,10%,6,gamip,99.15794963930428,1.2814348310729198
proc_noise,0.05,Uniform,300,10%,7,lhac,98.80010582683607,1.1170528604210808
proc_noise,0.05,Uniform,300,10%,7,gamip,96.47358425279545,1.962858362971742
proc_noise,0.05,Uniform,300,10%,8,lhac,97.46415046660401,1.3384109686731265
proc_noise,0.05,Uniform,300,10%,8,gamip,99.81180705815925,1.2481752545953249
proc_noise,0.05,Uniform,300,10%,9,lhac,98.84678138930234,1.5224879335615704
proc_noise,0.05,Uniform,300,10%,9,gamip,98.68483419001751,2.646669599181733
proc_noise,0.05,Uniform,300,20%,0,lhac,98.67404641315694,1.4808687402663998
proc_noise,0.05,Uniform,300,20%,0,gamip,100.09461276671558,0.33111830276680343
proc_noise,0.05,Uniform,300,20%,1,lhac,98.743897827523,1.3813339979639954
proc_noise,0.05,Uniform,300,20%,1,gamip,99.16873045461679,1.2372439753477227
proc_noise,0.05,Uniform,300,20%,2,lhac,98.14793464947488,1.4402576842138273
proc_noise,0.05,Uniform,300,20%,2,gamip,98.41837220641003,2.2578606320572976
proc_noise,0.05,Uniform,300,20%,3,lhac,98.94096046843005,1.1216611204949445
proc_noise,0.05,Uniform,300,20%,3,gamip,99.00383228319305,2.601883319433626
proc_noise,0.05,Uniform,300,20%,4,lhac,98.70907647273474,1.3700221152612688
proc_noise,0.05,Uniform,300,20%,4,gamip,99.83717894912436,2.94378447842984
proc_noise,0.05,Uniform,300,20%,5,lhac,98.33530707649246,1.3751693624874008
proc_noise,0.05,Uniform,300,20%,5,gamip,99.94250591593337,2.471848897755365
proc_noise,0.05,Uniform,300,20%,6,lhac,97.79207729927053,1.0678679732818872
proc_noise,0.05,Uniform,300,20%,6,gamip,100.44230694161978,2.211167701562073
proc_noise,0.05,Uniform,300,20%,7,lhac,98.26413439945192,1.4003287681083898
proc_noise,0.05,Uniform,300,20%,7,gamip,99.67684491697788,2.5993942374662926
proc_noise,0.05,Uniform,300,20%,8,lhac,98.39870142208824,1.2325547031399553
proc_noise,0.05,Uniform,300,20%,8,gamip,98.05441660201029,3.183271273799319
proc_noise,0.05,Uniform,300,20%,9,lhac,98.19559996562779,1.2371141883331669
proc_noise,0.05,Uniform,300,20%,9,gamip,98.81298340461119,2.042571527786958
proc_noise,0.05,Uniform,300,30%,0,lhac,98.52348659143176,1.2171318581069643
proc_noise,0.05,Uniform,300,30%,0,gamip,97.51615397929883,2.10753642666027
proc_noise,0.05,Uniform,300,30%,1,lhac,98.23895197574886,1.3115147493930428
proc_noise,0.05,Uniform,300,30%,1,gamip,99.16848034644423,3.0687743225521418
proc_noise,0.05,Uniform,300,30%,2,lhac,97.58002415572729,1.8325809982076713
proc_noise,0.05,Uniform,300,30%,2,gamip,99.09719513205955,2.7759273343257407
proc_noise,0.05,Uniform,300,30%,3,lhac,98.56881301331077,1.150413493767929
proc_noise,0.05,Uniform,300,30%,3,gamip,100.06203719930153,2.0640200916810074
proc_noise,0.05,Uniform,300,30%,4,lhac,99.02303264862681,1.3587731407980497
proc_noise,0.05,Uniform,300,30%,4,gamip,97.41931662524203,1.5178868207723633
proc_noise,0.05,Uniform,300,30%,5,lhac,97.96270901278635,1.3941735492106657
proc_noise,0.05,Uniform,300,30%,5,gamip,98.82056833034356,2.899814189733676
proc_noise,0.05,Uniform,300,30%,6,lhac,98.21383203206878,0.9264754780955802
proc_noise,0.05,Uniform,300,30%,6,gamip,98.86779581885703,2.0343810495144248
proc_noise,0.05,Uniform,300,30%,7,lhac,98.31995613936881,1.2276293292086005
proc_noise,0.05,Uniform,300,30%,7,gamip,99.59808829415867,2.2395060826448394
proc_noise,0.05,Uniform,300,30%,8,lhac,98.1579598668987,1.3508112576646065
proc_noise,0.05,Uniform,300,30%,8,gamip,97.32500588063553,2.341918717206818
proc_noise,0.05,Uniform,300,30%,9,lhac,98.31901836777936,1.2912866960943694
proc_noise,0.05,Uniform,300,30%,9,gamip,98.45980440766152,0.8912586769441859
proc_noise,0.05,Uniform,400,10%,0,lhac,98.36258628246776,1.4855945610420191
proc_noise,0.05,Uniform,400,10%,0,gamip,100.27325242157224,1.2463331845212156
proc_noise,0.05,Uniform,400,10%,1,lhac,97.46890397408616,1.251810659677432
proc_noise,0.05,Uniform,400,10%,1,gamip,100.04386705668936,2.387449496513565
proc_noise,0.05,Uniform,400,10%,2,lhac,98.28517638327786,1.2492663322371547
proc_noise,0.05,Uniform,400,10%,2,gamip,99.44032547333921,3.4675491246968093
proc_noise,0.05,Uniform,400,10%,3,lhac,98.72843382547433,1.2591880855540287
proc_noise,0.05,Uniform,400,10%,3,gamip,97.76051420997858,2.425948743177185
proc_noise,0.05,Uniform,400,10%,4,lhac,99.29238305398832,1.102639577865539
proc_noise,0.05,Uniform,400,10%,4,gamip,99.41781524962306,2.3492385112615963
proc_noise,0.05,Uniform,400,10%,5,lhac,98.63510041497959,1.1254289326721063
proc_noise,0.05,Uniform,400,10%,5,gamip,98.99824958547917,2.399604950239348
proc_noise,0.05,Uniform,400,10%,6,lhac,98.00888545481415,1.326173225963939
proc_noise,0.05,Uniform,400,10%,6,gamip,98.80033697223313,2.1063518675252926
proc_noise,0.05,Uniform,400,10%,7,lhac,98.75022705957859,1.1532088921292998
proc_noise,0.05,Uniform,400,10%,7,gamip,99.4799494028913,1.6996658298298062
proc_noise,0.05,Uniform,400,10%,8,lhac,98.55650816830767,1.6429242205057744
proc_noise,0.05,Uniform,400,10%,8,gamip,97.67177719001145,3.090808989884936
proc_noise,0.05,Uniform,400,10%,9,lhac,98.69354877241443,1.1852083057625358
proc_noise,0.05,Uniform,400,10%,9,gamip,97.8129153559596,2.258032767428973
proc_noise,0.05,Uniform,400,20%,0,lhac,98.79521262218745,1.37262099409668
proc_noise,0.05,Uniform,400,20%,0,gamip,98.48789002616992,2.3823642591644907
proc_noise,0.05,Uniform,400,20%,1,lhac,99.1577512102589,0.9948425195664149
proc_noise,0.05,Uniform,400,20%,1,gamip,99.91867157288797,2.7831215673027017
proc_noise,0.05,Uniform,400,20%,2,lhac,99.2575324723362,1.171737765126421
proc_noise,0.05,Uniform,400,20%,2,gamip,99.67636573396018,1.5109489834189525
proc_noise,0.05,Uniform,400,20%,3,lhac,98.58436008216651,1.3747298464734126
proc_noise,0.05,Uniform,400,20%,3,gamip,98.93975370015062,3.0642072863916154
proc_noise,0.05,Uniform,400,20%,4,lhac,97.7295782978441,1.364981256179721
proc_noise,0.05,Uniform,400,20%,4,gamip,100.55165548259372,2.8426755829411725
proc_noise,0.05,Uniform,400,20%,5,lhac,98.87638635692822,1.715313355244099
proc_noise,0.05,Uniform,400,20%,5,gamip,98.91452397640113,2.467408548234074
proc_noise,0.05,Uniform,400,20%,6,lhac,98.03131228905364,1.2298992759434344
proc_noise,0.05,Uniform,400,20%,6,gamip,99.23270487827865,3.545561696909621
proc_noise,0.05,Uniform,400,20%,7,lhac,99.14714628885723,1.342733422172283
proc_noise,0.05,Uniform,400,20%,7,gamip,97.18104746044372,1.306568265207507
proc_noise,0.05,Uniform,400,20%,8,lhac,98.4059438643968,1.2895102275938233
proc_noise,0.05,Uniform,400,20%,8,gamip,99.28557052690597,2.673220549031888
proc_noise,0.05,Uniform,400,20%,9,lhac,99.95656225660024,1.7385179368624768
proc_noise,0.05,Uniform,400,20%,9,gamip,99.70349288115032,2.4307300582401963
proc_noise,0.05,Uniform,400,30%,0,lhac,98.45422890100237,1.3390954807462534
proc_noise,0.05,Uniform,400,30%,0,gamip,99.26301261945876,2.508408509791756
proc_noise,0.05,Uniform,400,30%,1,lhac,98.95852852332952,1.1812749030341747
proc_noise,0.05,Uniform,400,30%,1,gamip,98.17740206734483,2.003543410279655
proc_noise,0.05,Uniform,400,30%,2,lhac,98.45318538298693,1.5279180748614667
proc_noise,0.05,Uniform,400,30%,2,gamip,99.15764555985294,2.368027746418001
proc_noise,0.05,Uniform,400,30%,3,lhac,99.47148524929047,1.62501760640419
